ProviderID,MORT_30_AMI,MORT_30_HF,MORT_30_PN,PSI_90_SAFETY,IMM_2,PN_6,SCIP_CARD_2,SCIP_INF_2,SCIP_INF_3,SCIP_INF_9,SCIP_VTE_2,AMI_7A,HAI1,HAI2,HAI3,HAI4,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_3_A_P,H_COMP_4_A_P,H_COMP_5_A_P,H_COMP_7_A,H_COMP_7_SA,H_QUIET_HSP_A_P,H_CLEAN_QUIET,H_COMP_7,MSPB_1,HospitalName,Address,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwnership,EmergencyServices
260175,0.947,0.961,0.95,0.465,0.96,0.99,0.99,0.97,0.99,0.99,1,0,0,0,0,0,0.79,0.83,0.81,0.72,0.69,0.65,0.488,0.535,0.66,0.725,0.95,0.226,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,64735,HENRY,6608855511,Acute Care Hospitals,Government - Hospital District or Authority,Yes
260176,0.954,0.967,0.96,0.492,0.99,0.96,0.98,1,0.99,0.99,1,0,1,0,0,0,0.69,0.77,0.84,0.65,0.7,0.65,0.5,0.515,0.54,0.615,0.94,0,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,SAINT LOUIS,3149669100,Acute Care Hospitals,Proprietary,Yes
260177,0.954,0.946,0.966,0.647,0.96,0.94,0.97,0.99,0.99,0.98,1,0,0.628,0.02,0,0,0.68,0.76,0.8,0.61,0.67,0.62,0.465,0.545,0.57,0.625,0.94,0.064,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,CLAY,8167817200,Acute Care Hospitals,Government - Hospital District or Authority,Yes
260179,0.973,0.976,0.99,0.463,0.97,0.96,0.98,0.99,0.99,0.96,1,0,0.893,0.507,0.331,0,0.75,0.83,0.84,0.66,0.74,0.67,0.395,0.636,0.63,0.69,0.97,0,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,SAINT LOUIS,3144341500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260180,0.962,0.975,0.952,0.477,0.99,0.95,0.99,1,0.99,0.98,1,0,0.27,0,0,1,0.68,0.82,0.8,0.68,0.71,0.63,0.5,0.505,0.66,0.67,0.93,0,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,SAINT LOUIS,3146535000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260183,0.911,0.944,0.957,0.522,0.88,0.98,0.96,0.99,0.98,0.97,1,0,0.116,0.344,0,1,0.71,0.85,0.86,0.71,0.76,0.71,0.419,0.616,0.63,0.67,0.97,0,SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU,5733313000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
260186,0.918,0.953,0.967,0.606,0.94,1,1,0.98,0.97,0.98,0.99,0,1,0,0.436,0,0.75,0.77,0.78,0.68,0.66,0.6,0.512,0.505,0.55,0.65,0.94,0.11,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,CAMDEN,5733488000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
260190,0.96,0.922,0.935,0.303,1,0.99,1,1,0.99,0.97,1,0,1,0,1,0,0.78,0.79,0.79,0.71,0.71,0.69,0.5,0.525,0.7,0.74,0.95,0.05,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Acute Care Hospitals,Proprietary,Yes
260191,0.941,0.952,0.95,0.417,0.93,0.95,0.96,0.99,0.99,0.99,1,0,0,0,0.133,0,0.64,0.82,0.83,0.61,0.69,0.61,0.407,0.596,0.59,0.615,0.94,0,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,SAINT CHARLES,6369169000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
260193,0.942,0.933,0.948,0.386,0.98,0.94,0.95,0.96,0.98,0.97,1,0,0.519,0.606,0,0,0.75,0.79,0.81,0.65,0.73,0.65,0.453,0.566,0.64,0.695,0.95,0.073,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Acute Care Hospitals,Voluntary non-profit - Church,Yes
260195,0.94,0.963,0.903,0.573,0.92,0.99,0.9,0.99,0.96,0.98,1,0,0,0,0,0,0.69,0.78,0.79,0.67,0.66,0.62,0.465,0.525,0.59,0.64,0.92,0.075,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,POLK,4173266000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
260200,0.952,0.945,0.963,0.567,1,0.98,1,1,0.99,1,1,0,0.191,0,0.612,0.071,0.76,0.83,0.84,0.69,0.71,0.69,0.442,0.596,0.55,0.655,0.97,0.005,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,63367,SAINT CHARLES,6366255200,Acute Care Hospitals,Voluntary non-profit - Church,Yes
260207,0,0,0.961,0.521,0.99,0.85,1,0.94,0.98,0.93,0.98,0,0,0,0,0,0.82,0.7,0.74,0.64,0.63,0.59,0.419,0.545,0.6,0.71,0.9,0.059,OZARKS COMMUNITY HOSPITAL,2828 NORTH NATIONAL,SPRINGFIELD,MO,65803,GREENE,4178374000,Acute Care Hospitals,Proprietary,Yes
260209,0,0.96,0.96,0,0.78,0.75,0,0,0,0,0,0,0,0,0,0,0.7,0.87,0.82,0.96,0.66,0.82,0.558,0.424,0.68,0.69,0.9,0.288,FULTON MEDICAL CENTER LLC,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251,CALLAWAY,5736423376,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260210,0,0.956,0.967,0.528,0.83,0.91,0,0.76,0.81,0.6,0.97,0,0.133,0,0,0,0.64,0.75,0.79,0.65,0.65,0.54,0.465,0.505,0.56,0.6,0.9,0.044,ST ALEXIUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,SAINT LOUIS CITY,3148657000,Acute Care Hospitals,Proprietary,Yes
260214,0,0.947,0.945,0.571,1,0.99,0.99,0.98,1,1,1,0,0,0,0,0,0.67,0.78,0.79,0.61,0.74,0.61,0.477,0.525,0.65,0.66,0.93,0.056,BELTON REGIONAL MEDICAL CENTER,17065 S 71 HIGHWAY,BELTON,MO,64012,CASS,8163481236,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260216,0.953,0.948,0.95,0.535,0.96,0.99,0.98,0.99,0.99,0.98,1,0,0.724,0,0,0,0.73,0.77,0.8,0.59,0.68,0.62,0.453,0.566,0.66,0.695,0.95,0.094,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260219,0.963,0.972,0.966,0.526,0.94,0.99,0.98,0.99,1,0.93,1,0,0,0,0,0,0.67,0.81,0.83,0.65,0.69,0.64,0.384,0.626,0.67,0.67,0.95,0.077,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,MO,63368,SAINT CHARLES,6363441000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260227,0,0,0.944,0.498,0.72,1,0,0,0,0,0,0,0,0,0,0,0.79,0.95,0.92,0.92,0.89,0.86,0.326,0.717,0.82,0.805,0.99,0.47,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,63901,BUTLER,5736866001,Acute Care Hospitals,Voluntary non-profit - Private,Yes
260229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.79,0.85,0.79,0.84,0.68,0.81,0.593,0.374,0.88,0.835,0.88,0,SOUTHEAST HEALTH CENTER OF REYNOLDS COUNTY,100 HWY 21 N,ELLINGTON,MO,63638,REYNOLDS,5733344822,Acute Care Hospitals,Voluntary non-profit - Private,Yes
261306,0,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,MO,63556,SULLIVAN,6602654212,Critical Access Hospitals,Government - Local,Yes
261307,0,0.936,0.954,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,MO,64628,LINN,6602582222,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261308,0,0.963,0.935,0,0.91,0.8,0,0,0,0,0,0,0,0,0,0,0.79,0.81,0.85,0.65,0.71,0.68,0.523,0.475,0.54,0.665,0.92,0,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,MO,63664,WASHINGTON,5734385451,Critical Access Hospitals,Government - Local,Yes
261309,0,0.926,0.974,0,0.98,1,0,0,0,0,0,0,0,0,0,0,0.59,0.82,0.88,0.65,0.72,0.72,0.512,0.525,0.66,0.625,0.96,0,WRIGHT MEMORIAL HOSPITAL,191 IOWA BOULEVARD,TRENTON,MO,64683,GRUNDY,6603595621,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261310,0,0.945,0.934,0,0.81,1,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,MEMPHIS,MO,63555,SCOTLAND,6604658511,Critical Access Hospitals,Government - Hospital District or Authority,Yes
261311,0,0.957,0.98,0,0,0.96,1,1,1,1,1,0,0,0,0,0,0.8,0.85,0.85,0.75,0.72,0.65,0.477,0.556,0.67,0.735,0.96,0,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,MO,63775,PERRY,5735472530,Critical Access Hospitals,Government - Local,Yes
261312,0,0.94,0.968,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.86,0.88,0.94,0.79,0.75,0.81,0.523,0.525,0.79,0.825,0.97,0,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,64424,HARRISON,6604250284,Critical Access Hospitals,Government - Hospital District or Authority,Yes
261314,0,0.96,0.957,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERMANN AREA DISTRICT HOSPITAL,509 W 18TH ST,HERMANN,MO,65041,GASCONADE,5734862191,Critical Access Hospitals,Government - Hospital District or Authority,Yes
261316,0,0.944,0.955,0,0.89,0.96,0,0,0,0,0,0,0,0,0,0,0.8,0.86,0.91,0.8,0.79,0.67,0.453,0.576,0.72,0.76,0.96,0,MERCY HOSPITAL AURORA,500 PORTER AVENUE,AURORA,MO,65605,LAWRENCE,4176782122,Critical Access Hospitals,Voluntary non-profit - Church,Yes
261317,0,0,0.941,0,0.96,1,0,0,0,0,0,0,0,0,0,0,0.83,0.92,0.96,0.88,0.8,0.78,0.314,0.697,0.83,0.83,0.96,0,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,CASSVILLE,MO,65625,BARRY,4178476065,Critical Access Hospitals,Voluntary non-profit - Church,Yes
261319,0,0.96,0.94,0,0,0.95,0.91,0.97,0.89,0.92,1,0,0,0,0,0,0.78,0.77,0.79,0.68,0.7,0.6,0.616,0.414,0.62,0.7,0.94,0,MERCY HOSPITAL LINCOLN,1000 EAST CHERRY STREET,TROY,MO,63379,LINCOLN,6365288551,Critical Access Hospitals,Government - Local,Yes
261320,0,0.947,0.958,0,1,1,0,1,1,0,1,0,0,0,0,0,0.78,0.81,0.83,0.77,0.74,0.71,0.43,0.596,0.6,0.69,0.96,0,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,LEXINGTON,MO,64067,LAFAYETTE,6602592203,Critical Access Hospitals,Proprietary,Yes
261321,0,0.953,0.935,0,0,0.97,0,0,0,1,1,0,0,0,0,0,0.8,0.8,0.8,0.71,0.63,0.59,0.465,0.545,0.71,0.755,0.94,0,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,LIVINGSTON,6606461480,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261324,0,0.933,0.919,0,0,0.99,1,1,0.99,1,1,0,0,0,0,0,0.77,0.74,0.8,0.65,0.66,0.59,0.5,0.505,0.63,0.7,0.93,0,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,64701,CASS,8163805888,Critical Access Hospitals,Government - Local,Yes
261325,0,0.952,0.972,0,0,0.92,0,0.96,0.98,0.96,1,0,0,0,0,0,0.81,0.84,0.9,0.77,0.77,0.67,0.43,0.606,0.72,0.765,0.97,0,BARTON COUNTY MEMORIAL HOSPITAL,29 NW 1ST LANE,LAMAR,MO,64759,BARTON,4176826081,Critical Access Hospitals,Government - Local,Yes
261327,0,0.963,0.959,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,RICHMOND,MO,64085,RAY,8164705432,Critical Access Hospitals,Government - Local,Yes
261328,0,0.959,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.82,0.86,0.76,0.66,0.71,0.43,0.596,0.55,0.67,0.96,0,NORTHWEST MEDICAL CENTER,705 N COLLEGE STREET,ALBANY,MO,64402,GENTRY,6607263941,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261329,0,0,0.943,0,0,1,0,0,0,0,0,0,0,0,0,0,0.73,0.81,0.85,0.72,0.75,0.77,0.488,0.545,0.67,0.7,0.96,0,COX MONETT HOSPITAL,801 NORTH LINCOLN AVENUE,MONETT,MO,65708,BARRY,4173541400,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261332,0,0.938,0.949,0,0.8,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,6605421695,Critical Access Hospitals,Voluntary non-profit - Private,Yes
261333,0,0.957,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,5737545531,Critical Access Hospitals,Government - Local,Yes
261337,0,0.952,0.958,0,0.98,1,0,0,0,0,1,0,0,0,0,0,0.82,0.85,0.81,0.73,0.78,0.66,0.407,0.596,0.65,0.735,0.94,0,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,5734684186,Critical Access Hospitals,Voluntary non-profit - Private,Yes
270003,0.956,0.916,0.935,0.511,0.9,1,1,0.99,0.98,0.92,1,0,0.236,1,1,0,0.73,0.8,0.84,0.75,0.74,0.62,0.535,0.505,0.63,0.68,0.96,0.149,ST PETER'S HOSPITAL,2475 BROADWAY,HELENA,MT,59601,LEWIS AND CLARK,4064422480,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270004,0.949,0.946,0.957,0.608,0.96,1,0.99,0.99,1,1,1,0,0,0.214,0.379,1,0.72,0.77,0.8,0.68,0.7,0.61,0.488,0.556,0.59,0.655,0.97,0,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,YELLOWSTONE,4066574000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270012,0.919,0.957,0.995,0.627,0.96,1,0.98,0.99,0.98,0.99,1,0,0.123,0,0.075,0.356,0.67,0.75,0.73,0.59,0.67,0.6,0.57,0.455,0.54,0.605,0.94,0,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,CASCADE,4064555000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270014,0.972,0.922,0.949,0.504,0.86,0.99,0.98,0.99,0.98,0.98,1,0,0.022,0,0.673,0,0.72,0.8,0.82,0.66,0.71,0.67,0.5,0.545,0.55,0.635,0.97,0,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,MISSOULA,4065437271,Acute Care Hospitals,Voluntary non-profit - Church,Yes
270017,0.967,0.95,0.974,0.453,0.94,0.98,1,0.96,0.99,0.98,0.99,0,0.028,0.509,1,0,0.68,0.81,0.82,0.7,0.71,0.65,0.535,0.495,0.57,0.625,0.95,0,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,SILVER BOW,4067232500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270023,0.967,0.958,0.961,0.595,0.97,1,0.98,1,0.98,1,1,0,1,0,1,0,0.74,0.78,0.83,0.68,0.7,0.63,0.5,0.535,0.6,0.67,0.96,0.044,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MISSOULA,4067284100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270032,0,0.956,0.948,0.393,0.87,0.94,1,0.98,0.92,1,1,0,0,0,0,0,0.56,0.69,0.8,0.62,0.65,0.54,0.605,0.404,0.49,0.525,0.92,0.309,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,59501,HILL,4062652211,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270049,0.969,0.943,0.946,0.413,0.91,0.98,1,1,1,1,1,0,0.648,0.356,0,0,0.72,0.79,0.8,0.68,0.69,0.64,0.442,0.576,0.57,0.645,0.95,0,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59107,YELLOWSTONE,4066577000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
270051,0.943,0.948,0.954,0.444,0.93,0.94,0.99,1,0.98,0.99,1,0,1,0,0.614,0,0.74,0.82,0.84,0.72,0.73,0.63,0.535,0.515,0.54,0.64,0.97,0.015,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,FLATHEAD,4067525111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270057,0.96,0.957,0.975,0.564,0.97,1,1,1,0.99,0.99,1,0,0.525,0,0,0,0.68,0.82,0.83,0.7,0.76,0.67,0.453,0.576,0.57,0.625,0.96,0.067,BOZEMAN DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,59715,GALLATIN,4065855000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
270086,0,0,0,0.534,0.73,0,0.67,0.95,0.93,0.97,0.99,0,0,0,0,0,0.76,0.83,0.87,0.86,0.75,0.69,0.442,0.606,0.79,0.775,0.98,0.105,GREAT FALLS CLINIC MEDICAL CENTER,1411 9TH ST S,GREAT FALLS,MT,59405,CASCADE,4062168000,Acute Care Hospitals,Proprietary,No
270087,0,0,0,0.536,0.82,0,0.95,0.99,0.97,0.99,1,0,0,0,0,0,0.75,0.81,0.86,0.77,0.74,0.66,0.523,0.525,0.67,0.71,0.97,0.138,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,MT,59901,FLATHEAD,4067564720,Acute Care Hospitals,Proprietary,No
271300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.88,0.83,0.5,0.82,1,0.558,0.525,0.64,0.645,1,0,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,MT,59255,ROOSEVELT,4067686100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,1,0.95,0,0,0.616,0.475,0,1,1,0,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,MT,59442,CHOUTEAU,4066223331,Critical Access Hospitals,Government - Hospital District or Authority,Yes
271306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.88,0.9,0.81,0.9,0.72,0.442,0.626,0.5,0.62,1,0,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645,MEAGHER,4065473321,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271307,0,0,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENEFIS TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,MT,59422,TETON,4064665763,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.67,0.91,0.42,0.77,0.5,0.581,0.505,0.84,0.59,1,0,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,MT,59218,ROOSEVELT,4067876401,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271312,0,0,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.84,0.74,0.78,0.77,0.73,0.547,0.495,0.67,0.745,0.96,0,PHILLIPS COUNTY MEDICAL CENTER,311 S 8TH AVE E,MALTA,MT,59538,PHILLIPS,4066541100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0.7,0.59,0.58,0.64,0.605,0.414,0.39,0.515,0.93,0,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,MT,59011,SWEET GRASS,4069324603,Critical Access Hospitals,Government - Local,Yes
271316,0,0,0.936,0,0,0.97,1,0.99,1,1,1,0,0,0,0,0,0.8,0.85,0.88,0.78,0.78,0.71,0.419,0.596,0.66,0.73,0.95,0,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,MT,59230,VALLEY,4062283500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271317,0,0.958,0.949,0,0,1,0,1,1,1,1,0,0,0,0,0,0.74,0.82,0.85,0.77,0.68,0.7,0.488,0.566,0.51,0.625,0.98,0,LIVINGSTON HEALTHCARE,504 S 13TH ST,LIVINGSTON,MT,59047,PARK,4062223541,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271318,0,0.963,0.953,0,0.88,1,1,1,1,0.98,1,0,0,0,0,0,0.79,0.79,0.92,0.8,0.7,0.73,0.419,0.626,0.73,0.76,0.98,0,BARRETT MEMORIAL HOSPITAL,600 MT HWY 91 S,DILLON,MT,59725,BEAVERHEAD,4066833000,Critical Access Hospitals,Government - Hospital District or Authority,Yes
271319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.84,0.84,0.81,0.76,0.77,0.523,0.545,0.65,0.77,0.99,0,RUBY VALLEY HOSPITAL,220 E CROFOOT,SHERIDAN,MT,59749,MADISON,4068425453,Critical Access Hospitals,Government - Hospital District or Authority,Yes
271320,0,0,0.954,0,0,0.95,0,1,0.87,0.92,0,0,0,0,0,0,0.74,0.74,0.8,0.67,0.65,0.56,0.5,0.495,0.66,0.7,0.92,0,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,59923,LINCOLN,4062930100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271322,0,0,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,MT,59254,SHERIDAN,4067653700,Critical Access Hospitals,Voluntary non-profit - Other,Yes
271323,0,0,0.913,0,0.95,1,0,0,0,0,0,0,0,0,0,0,0.81,0.8,0.83,0.8,0.78,0.72,0.5,0.556,0.5,0.655,0.98,0,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,59859,SANDERS,4068264800,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271324,0,0,0.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.69,0.73,0.6,0.87,0.83,0.628,0.394,0.73,0.79,0.93,0,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,59425,PONDERA,4062713211,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271325,0,0.952,0.95,0,1,0.96,0,0,0,0,0,0,0,0,0,0,0.72,0.74,0.83,0.75,0.71,0.65,0.523,0.505,0.69,0.705,0.95,0,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,MT,59864,LAKE,4066764441,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271326,0,0,0.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.78,0.88,0.79,0.68,0.63,0.419,0.606,0.67,0.715,0.96,0,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,MT,59068,CARBON,4064462345,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271327,0,0,0.961,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,MT,59327,ROSEBUD,4063462161,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271328,0,0,0.953,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARIAS MEDICAL CENTER,640 PARK DR,SHELBY,MT,59474,TOOLE,4064343200,Critical Access Hospitals,Government - Local,Yes
271330,0,0,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.79,0.89,0.82,0.77,0.61,0.43,0.596,0.6,0.7,0.96,0,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,MT,59019,STILLWATER,4063225316,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271332,0,0,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,MT,59330,DAWSON,4063453306,Critical Access Hospitals,Voluntary non-profit - Other,Yes
271334,0,0,0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,MT,59522,LIBERTY,4067595181,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271335,0,0.942,0.961,0,0,0.97,1,1,1,0.98,1,0,0,0,0,0,0.74,0.76,0.86,0.71,0.73,0.67,0.5,0.535,0.59,0.665,0.96,0,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,MT,59711,DEER LODGE,4065638500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271336,0,0.954,0.945,0,0,0.97,0.93,0.95,0.99,0.95,1,0,0,0,0,0,0.79,0.79,0.82,0.74,0.72,0.68,0.477,0.556,0.66,0.725,0.96,0,NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,MT,59937,FLATHEAD,4068633550,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271337,0,0,0.936,0,0.5,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTHERN ROCKIES MEDICAL CENTER,802 2ND ST SE,CUT BANK,MT,59427,GLACIER,4068732251,Critical Access Hospitals,Voluntary non-profit - Private,Yes
271338,0,0,0.948,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIG HORN CO MEMORIAL HOSPITAL,17 N MILES,HARDIN,MT,59034,BIG HORN,4066652310,Critical Access Hospitals,Government - Local,Yes
